,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
57,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001481026,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
58,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001849149,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
59,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001617552,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
60,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001905359,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
61,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001645604,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
62,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001447078,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
63,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001647547,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
64,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.00193697,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
65,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.00157377,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
66,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.002166044,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
